folio_ageb,entidad,alcaldia,localidad,pob,tot_pobres,IDSM,E_IDS_V
9.014E+11,9,14,1,6157,2148,0.9462429,Muy Alto
9.003E+11,9,3,1,1423,539,0.9463067,Muy Alto
9.016E+11,9,16,1,1540,599,0.9464259,Muy Alto
090050001313A,9,5,1,1402,540,0.9464311,Muy Alto
9.014E+11,9,14,1,1119,405,0.9466064,Muy Alto
9.006E+11,9,6,1,1819,673,0.9466602,Muy Alto
9.005E+11,9,5,1,2439,903,0.9468865,Muy Alto
9.003E+11,9,3,1,2787,1040,0.94695,Muy Alto
090050001110A,9,5,1,2933,1079,0.9469922,Muy Alto
9.002E+11,9,2,1,2351,859,0.9471387,Muy Alto
9.012E+11,9,12,1,2350,874,0.9474111,Muy Alto
9.003E+11,9,3,1,2583,917,0.9474444,Muy Alto
9.006E+11,9,6,1,1737,673,0.9474802,Muy Alto
9.003E+11,9,3,1,1635,613,0.947576,Muy Alto
9.016E+11,9,16,1,43,16,0.9478529,Muy Alto
9.006E+11,9,6,1,1032,373,0.947938,Muy Alto
9.002E+11,9,2,1,1986,693,0.947973,Muy Alto
090050001338A,9,5,1,2838,1125,0.9480073,Muy Alto
9.007E+11,9,7,1,1093,382,0.9480345,Muy Alto
9.014E+11,9,14,1,1675,541,0.948054,Muy Alto
9.01E+11,9,10,1,3880,1385,0.9480541,Muy Alto
9.014E+11,9,14,1,3861,1247,0.9480551,Muy Alto
9.012E+11,9,12,1,1852,729,0.9480873,Muy Alto
9.013E+11,9,13,1,2022,767,0.9481683,Muy Alto
9.017E+11,9,17,1,947,355,0.9482831,Muy Alto
9.013E+11,9,13,1,757,275,0.94841,Muy Alto
9.008E+11,9,8,1,1049,399,0.9485572,Muy Alto
9.012E+11,9,12,1,1077,393,0.9486673,Muy Alto
9.003E+11,9,3,1,2391,824,0.9486816,Muy Alto
9.003E+11,9,3,1,646,230,0.9487669,Muy Alto
9.016E+11,9,16,1,811,294,0.94881,Muy Alto
9.016E+11,9,16,1,3604,1279,0.9488156,Muy Alto
9.016E+11,9,16,1,1038,361,0.9489266,Muy Alto
9.016E+11,9,16,1,7553,2574,0.9489281,Muy Alto
9.012E+11,9,12,1,660,254,0.9489526,Muy Alto
9.012E+11,9,12,1,1826,648,0.9492851,Muy Alto
9.015E+11,9,15,1,1144,440,0.9493021,Muy Alto
9.003E+11,9,3,1,2440,883,0.9493026,Muy Alto
9.008E+11,9,8,1,754,259,0.9495395,Muy Alto
9.003E+11,9,3,1,2422,855,0.9495788,Muy Alto
9.014E+11,9,14,1,2831,977,0.9497269,Muy Alto
9.014E+11,9,14,1,3714,1282,0.949763,Muy Alto
9.014E+11,9,14,1,5086,1683,0.9498284,Muy Alto
9.003E+11,9,3,1,1651,603,0.9499726,Muy Alto
9.015E+11,9,15,1,231,77,0.9500532,Muy Alto
9.012E+11,9,12,1,920,338,0.9505063,Muy Alto
9.003E+11,9,3,1,2378,852,0.9505073,Muy Alto
9.012E+11,9,12,1,550,229,0.9505317,Muy Alto
9.014E+11,9,14,1,3470,1159,0.9505537,Muy Alto
9.014E+11,9,14,1,4186,1415,0.9505768,Muy Alto
9.005E+11,9,5,1,781,260,0.9509259,Muy Alto
9.012E+11,9,12,1,3688,1384,0.9509473,Muy Alto
9.003E+11,9,3,1,1486,520,0.9510083,Muy Alto
9.01E+11,9,10,1,2649,928,0.9513844,Muy Alto
9.01E+11,9,10,1,1010,371,0.9516838,Muy Alto
9.016E+11,9,16,1,16572,6412,0.9517687,Muy Alto
9.007E+11,9,7,1,1833,642,0.9520001,Muy Alto
9.014E+11,9,14,1,5830,1881,0.9520699,Muy Alto
9.014E+11,9,14,1,3720,1202,0.9521347,Muy Alto
9.012E+11,9,12,1,2201,752,0.9521454,Muy Alto
9.014E+11,9,14,1,5247,1741,0.9521706,Muy Alto
090050001039A,9,5,1,5637,1885,0.9522679,Muy Alto
090120001020A,9,12,1,1636,595,0.9528218,Muy Alto
9.01E+11,9,10,1,1798,594,0.9528403,Muy Alto
9.016E+11,9,16,1,1947,638,0.9528651,Muy Alto
9.007E+11,9,7,1,1191,408,0.9528658,Muy Alto
9.012E+11,9,12,1,1886,639,0.952871,Muy Alto
9.003E+11,9,3,1,2049,736,0.9528866,Muy Alto
9.002E+11,9,2,1,1411,504,0.9528924,Muy Alto
9.01E+11,9,10,1,1897,652,0.9529527,Muy Alto
9.016E+11,9,16,1,76,22,0.9530883,Muy Alto
9.014E+11,9,14,1,3674,1176,0.9531368,Muy Alto
9.003E+11,9,3,1,5276,1857,0.95317,Muy Alto
9.01E+11,9,10,1,993,368,0.9532259,Muy Alto
9.014E+11,9,14,1,2826,938,0.9532324,Muy Alto
9.003E+11,9,3,1,5177,1876,0.9533008,Muy Alto
9.013E+11,9,13,1,2935,1064,0.9533663,Muy Alto
9.014E+11,9,14,1,5174,1700,0.9534502,Muy Alto
9.014E+11,9,14,1,3723,1201,0.9536886,Muy Alto
9.014E+11,9,14,1,5102,1657,0.9537069,Muy Alto
9.003E+11,9,3,1,1503,521,0.953812,Muy Alto
9.013E+11,9,13,1,1516,506,0.953849,Muy Alto
090030001136A,9,3,1,2217,748,0.9540139,Muy Alto
9.003E+11,9,3,1,3219,1156,0.9540308,Muy Alto
9.01E+11,9,10,1,2927,1010,0.9542341,Muy Alto
9.01E+11,9,10,1,1907,685,0.9545278,Muy Alto
9.014E+11,9,14,1,4095,1326,0.9545636,Muy Alto
9.016E+11,9,16,1,691,263,0.9546707,Muy Alto
9.005E+11,9,5,1,1156,341,0.954838,Muy Alto
9.012E+11,9,12,1,2717,947,0.9551143,Muy Alto
9.016E+11,9,16,1,1882,614,0.9551807,Muy Alto
090030001008A,9,3,1,2172,786,0.9551904,Muy Alto
9.014E+11,9,14,1,6571,2115,0.9552155,Muy Alto
9.01E+11,9,10,1,2512,919,0.955229,Muy Alto
9.008E+11,9,8,1,2212,789,0.9552812,Muy Alto
9.016E+11,9,16,1,1880,581,0.9552957,Muy Alto
9.003E+11,9,3,1,1317,451,0.9553314,Muy Alto
9.008E+11,9,8,1,2877,1045,0.9553554,Muy Alto
090020001117A,9,2,1,1593,534,0.9553989,Muy Alto
9.012E+11,9,12,1,1065,375,0.9554833,Muy Alto
9.012E+11,9,12,1,3296,1094,0.9556463,Muy Alto
9.005E+11,9,5,1,1119,399,0.9562161,Muy Alto
9.016E+11,9,16,1,1430,464,0.9562196,Muy Alto
9.016E+11,9,16,1,617,246,0.9568492,Muy Alto
9.016E+11,9,16,1,1220,434,0.9569474,Muy Alto
9.003E+11,9,3,1,744,233,0.9570655,Muy Alto
9.012E+11,9,12,1,2666,857,0.9572235,Muy Alto
9.00901E+11,9,9,135,5,3,0.9572253,Muy Alto
9.003E+11,9,3,1,1860,629,0.9572765,Muy Alto
9.012E+11,9,12,1,1103,418,0.9575143,Muy Alto
9.003E+11,9,3,1,2597,870,0.9580252,Muy Alto
9.012E+11,9,12,1,3145,1259,0.9580738,Muy Alto
9.003E+11,9,3,1,2602,880,0.9581793,Muy Alto
9.003E+11,9,3,1,3352,1101,0.9582132,Muy Alto
9.01E+11,9,10,1,2557,874,0.9585221,Muy Alto
9.008E+11,9,8,1,1173,399,0.9587305,Muy Alto
9.012E+11,9,12,1,919,317,0.9588544,Muy Alto
9.003E+11,9,3,1,1187,347,0.9590313,Muy Alto
9.012E+11,9,12,1,1792,581,0.9590857,Muy Alto
090140001090A,9,14,1,2478,748,0.9593458,Muy Alto
9.012E+11,9,12,1,1597,512,0.9599158,Muy Alto
9.003E+11,9,3,1,536,166,0.9600307,Muy Alto
9.004E+11,9,4,1,11926,4342,0.9608616,Muy Alto
9.01E+11,9,10,1,2701,843,0.9610789,Muy Alto
9.012E+11,9,12,1,1850,568,0.9611509,Muy Alto
9.003E+11,9,3,1,1681,549,0.9612288,Muy Alto
9.007E+11,9,7,1,2120,1047,0.9614552,Muy Alto
9.003E+11,9,3,1,987,304,0.9614828,Muy Alto
9.014E+11,9,14,1,1566,458,0.9614893,Muy Alto
9.012E+11,9,12,1,1315,442,0.9617547,Muy Alto
9.016E+11,9,16,1,2425,768,0.9618852,Muy Alto
9.003E+11,9,3,1,3024,949,0.9626288,Muy Alto
9.01204E+11,9,12,377,6,3,0.9626878,Muy Alto
9.016E+11,9,16,1,1586,712,0.9627548,Muy Alto
9.012E+11,9,12,1,1967,600,0.9628218,Muy Alto
9.016E+11,9,16,1,1994,674,0.9628509,Muy Alto
9.016E+11,9,16,1,1972,654,0.9631201,Muy Alto
9.01E+11,9,10,1,1191,334,0.963194,Muy Alto
9.005E+11,9,5,1,649,197,0.9635314,Muy Alto
9.003E+11,9,3,1,621,193,0.9637018,Muy Alto
9.016E+11,9,16,1,3623,1218,0.9637687,Muy Alto
9.014E+11,9,14,1,256,79,0.9645014,Muy Alto
9.003E+11,9,3,1,652,186,0.9647353,Muy Alto
090030001093A,9,3,1,1179,354,0.9649277,Muy Alto
9.003E+11,9,3,1,1600,486,0.9649517,Muy Alto
9.01202E+11,9,12,232,4,1,0.9649571,Muy Alto
9.01E+11,9,10,1,2920,844,0.9653832,Muy Alto
9.012E+11,9,12,1,1723,512,0.965445,Muy Alto
9.016E+11,9,16,1,2,1,0.96584,Muy Alto
9.014E+11,9,14,1,493,147,0.9660215,Muy Alto
9.012E+11,9,12,1,623,208,0.9665224,Muy Alto
9.016E+11,9,16,1,1388,439,0.9669343,Muy Alto
9.015E+11,9,15,1,579,158,0.966942,Muy Alto
9.003E+11,9,3,1,1128,320,0.9671577,Muy Alto
9.014E+11,9,14,1,2912,741,0.9674594,Muy Alto
9.01E+11,9,10,1,2442,889,0.9676987,Muy Alto
9.01E+11,9,10,1,2384,713,0.9680967,Muy Alto
9.014E+11,9,14,1,2113,524,0.9682832,Muy Alto
9.016E+11,9,16,1,3577,1122,0.9683176,Muy Alto
090160001075A,9,16,1,566,171,0.9683633,Muy Alto
9.016E+11,9,16,1,3120,939,0.9688689,Muy Alto
090100001128A,9,10,1,1906,569,0.9695373,Muy Alto
9.003E+11,9,3,1,2603,839,0.9696457,Muy Alto
9.012E+11,9,12,1,2565,828,0.9705463,Muy Alto
9.01E+11,9,10,1,1515,391,0.9708702,Muy Alto
9.01E+11,9,10,1,755,225,0.9709087,Muy Alto
9.016E+11,9,16,1,671,240,0.9713071,Muy Alto
9.012E+11,9,12,1,1720,548,0.9721525,Muy Alto
9.01E+11,9,10,1,3033,919,0.9735302,Muy Alto
9.016E+11,9,16,1,705,214,0.9735895,Muy Alto
9.005E+11,9,5,1,606,143,0.9736177,Muy Alto
9.016E+11,9,16,1,970,274,0.9740318,Muy Alto
090160001125A,9,16,1,996,302,0.9742752,Muy Alto
9.01E+11,9,10,1,2638,788,0.9746895,Muy Alto
9.016E+11,9,16,1,296,101,0.9749827,Muy Alto
9.01E+11,9,10,1,2384,696,0.9753568,Muy Alto
9.016E+11,9,16,1,1205,350,0.976209,Muy Alto
9.01204E+11,9,12,407,5,3,0.9763086,Muy Alto
9.016E+11,9,16,1,678,170,0.9764423,Muy Alto
9.016E+11,9,16,1,1396,572,0.9765635,Muy Alto
9.012E+11,9,12,1,1659,402,0.9773229,Muy Alto
9.016E+11,9,16,1,576,159,0.9776667,Muy Alto
9.016E+11,9,16,1,1259,397,0.9777561,Muy Alto
9.016E+11,9,16,1,1095,262,0.9779541,Muy Alto
9.016E+11,9,16,1,532,144,0.97818,Muy Alto
9.016E+11,9,16,1,632,161,0.9790165,Muy Alto
9.016E+11,9,16,1,630,167,0.9791641,Muy Alto
9.016E+11,9,16,1,67,20,0.9801847,Muy Alto
9.016E+11,9,16,1,592,154,0.9807748,Muy Alto
9.00401E+11,9,4,66,37,7,0.9810191,Muy Alto
9.016E+11,9,16,1,402,95,0.9817142,Muy Alto
9.016E+11,9,16,1,1302,360,0.9821048,Muy Alto
9.016E+11,9,16,1,7,3,0.982119,Muy Alto
9.016E+11,9,16,1,737,129,0.9832202,Muy Alto
9.012E+11,9,12,1,35,14,0.9837853,Muy Alto
9.01101E+11,9,11,143,1,1,0.9847924,Muy Alto
9.01204E+11,9,12,433,2,1,0.9892511,Muy Alto
9.01203E+11,9,12,252,5,1,0.9978021,Muy Alto
9.01203E+11,9,12,303,1,0,1,Muy Alto
9.01201E+11,9,12,145,4,0,1,Muy Alto
9.01203E+11,9,12,267,3,0,1,Muy Alto
